Departament,Cdig,Tama,P1,P2,P3,P4,P5,P6,P7,P8,Robo
14,4663,GRANDE,0,1,0,1,0,0,0,1,0
14,4923,PEQUEÑA,1,0,0,0,0,0,0,0,0
14,2599,PEQUEÑA,0,1,0,0,0,0,0,0,0
14,4923,PEQUEÑA,0,1,0,0,0,0,0,0,1
14,4530,GRANDE,0,1,0,1,0,0,0,1,0
14,4663,MEDIANA,1,0,0,0,0,0,0,0,0
14,4630,PEQUEÑA,1,1,0,0,0,0,0,0,1
14,4923,MEDIANA,0,0,0,0,0,0,0,0,0
14,4921,MICRO,0,0,0,0,0,0,0,0,0
15,4923,MEDIANA,0,1,0,0,0,0,0,0,0
15,1811,PEQUEÑA,1,0,0,0,0,0,0,0,0
15,1061,GRANDE,1,1,1,1,1,1,1,1,0
15,6810,MICRO,0,1,0,1,0,0,0,0,0
15,2029,GRANDE,0,1,1,1,0,0,0,0,0
15,1071,GRANDE,0,0,0,0,0,0,0,0,0
15,4789,MICRO,0,0,0,0,0,0,0,0,0
15,3311,GRANDE,1,1,1,1,0,0,0,0,0
15,2511,PEQUEÑA,0,1,0,0,0,0,0,1,0
15,6810,MICRO,0,0,1,0,0,0,0,0,0
15,6202,MICRO,1,0,0,0,0,0,0,0,0
15,4630,GRANDE,0,1,0,0,0,0,0,0,0
15,1399,GRANDE,0,0,0,0,0,0,0,1,0
15,3290,GRANDE,0,1,0,0,0,0,1,0,0
15,4921,MEDIANA,0,1,0,1,0,0,0,0,0
15,4663,GRANDE,0,1,1,1,0,0,0,0,0
15,9200,GRANDE,0,1,0,0,0,0,0,1,0
15,3600,MICRO,1,0,0,0,0,0,0,0,0
15,4663,GRANDE,0,0,0,0,0,0,0,1,0
15,6190,MEDIANA,0,0,0,0,0,1,0,0,0
15,4690,GRANDE,0,1,1,0,0,0,0,1,0
15,1079,MICRO,0,1,0,1,0,0,0,0,0
15,5610,GRANDE,0,1,0,0,1,0,0,1,0
15,6810,MEDIANA,0,0,0,0,0,0,0,0,0
15,2824,GRANDE,0,1,1,0,0,0,0,0,0
15,5110,PEQUEÑA,0,0,0,0,0,0,0,0,0
15,4690,MEDIANA,0,0,0,0,0,0,0,0,0
15,4100,PEQUEÑA,0,1,0,0,0,0,0,0,0
15,4100,MEDIANA,0,0,0,0,0,0,0,1,0
15,4690,PEQUEÑA,0,1,0,1,0,0,0,0,1
15,4630,GRANDE,0,1,0,1,0,1,0,1,0
15,2310,GRANDE,0,1,0,0,0,0,0,0,0
15,6209,GRANDE,0,1,0,0,0,0,0,0,0
15,4530,GRANDE,0,1,0,0,0,0,0,0,0
15,6810,GRANDE,1,1,0,1,0,0,0,1,0
15,7310,MEDIANA,0,0,0,0,0,0,0,0,0
15,4923,GRANDE,0,1,1,0,0,0,0,0,0
15,4923,MEDIANA,0,1,0,0,0,0,0,0,1
15,4649,GRANDE,0,1,0,1,0,0,1,0,0
15,4669,GRANDE,0,0,0,0,0,0,0,0,0
15,4390,MEDIANA,0,0,0,0,0,0,0,1,0
15,2511,GRANDE,1,1,1,1,0,0,1,1,0
15,2220,MICRO,0,1,0,0,0,0,0,0,0
15,2220,GRANDE,0,1,1,1,0,0,0,1,1
15,4690,GRANDE,0,1,0,0,0,0,0,0,0
15,7110,GRANDE,0,0,0,0,0,0,0,0,0
15,4100,GRANDE,0,1,1,1,0,0,0,1,0
15,4620,GRANDE,0,1,0,0,0,0,0,0,0
15,4690,MEDIANA,0,1,0,1,0,0,0,0,0
15,5811,GRANDE,0,0,0,0,0,0,0,0,0
15,2391,MEDIANA,0,1,1,1,0,0,0,1,0
15,8510,MICRO,0,1,0,0,0,0,0,0,0
15,4649,GRANDE,0,1,1,1,0,0,0,1,0
15,3830,MICRO,1,1,0,0,0,0,0,0,1
15,6910,GRANDE,0,1,0,0,0,0,0,0,0
15,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
15,4921,MEDIANA,1,1,1,0,1,0,0,1,0
15,3830,PEQUEÑA,0,0,0,0,0,0,0,1,1
15,2219,GRANDE,0,1,0,0,0,0,0,1,0
15,2220,GRANDE,0,1,1,1,0,0,0,1,0
15,899,MEDIANA,0,1,0,0,0,0,0,0,0
15,2750,PEQUEÑA,1,1,1,0,0,0,0,0,0
15,4641,MEDIANA,0,1,1,1,0,0,0,0,0
15,4923,MICRO,0,0,0,0,0,0,0,1,1
15,6110,MEDIANA,0,0,0,0,0,0,0,0,0
15,8299,MEDIANA,0,1,1,1,0,0,0,1,0
15,4630,GRANDE,1,1,1,0,0,0,0,0,1
15,899,PEQUEÑA,1,1,1,0,0,0,0,0,0
15,2022,GRANDE,0,1,0,0,0,0,0,0,0
15,6810,PEQUEÑA,0,0,0,0,0,0,0,1,0
15,4730,GRANDE,0,0,1,0,0,0,0,0,0
15,4661,PEQUEÑA,1,0,0,0,0,0,0,0,0
15,4390,GRANDE,0,0,0,0,0,0,0,0,1
15,4730,GRANDE,0,0,0,0,1,0,0,1,0
15,5610,MICRO,0,1,0,0,0,0,0,0,1
15,3290,GRANDE,1,1,0,0,0,1,0,1,0
15,4630,GRANDE,0,1,1,1,0,0,0,0,0
15,1312,GRANDE,1,1,1,1,0,1,1,1,0
15,4922,PEQUEÑA,0,1,0,0,0,0,0,0,0
15,4773,GRANDE,1,1,1,1,0,0,0,1,0
15,8299,GRANDE,0,1,0,0,0,0,0,1,0
15,4659,GRANDE,0,1,0,1,0,0,0,0,0
15,3320,GRANDE,0,0,0,0,0,0,0,0,0
15,729,GRANDE,1,1,1,1,1,1,1,1,0
15,2220,GRANDE,0,1,0,0,0,0,0,0,0
15,2813,GRANDE,0,1,0,0,0,0,0,0,0
15,5610,MEDIANA,0,1,1,1,1,0,0,1,0
15,4690,MEDIANA,0,1,1,0,0,0,1,0,0
15,4663,PEQUEÑA,0,1,0,1,0,0,0,0,1
15,4741,MEDIANA,1,1,0,1,0,0,1,0,0
15,1020,GRANDE,1,1,0,0,0,0,0,0,0
15,9000,GRANDE,0,1,0,1,0,0,0,0,0
15,6820,MICRO,0,1,0,1,0,0,0,0,0
15,4661,GRANDE,0,1,0,0,0,0,0,1,0
15,1811,PEQUEÑA,0,1,0,0,0,0,0,0,0
15,4649,GRANDE,0,1,0,0,0,0,0,0,0
15,4312,MEDIANA,1,0,0,0,0,0,0,0,0
15,6619,MICRO,0,1,0,0,0,0,0,0,0
15,4730,GRANDE,0,0,0,0,0,0,0,0,0
15,3530,MICRO,0,0,0,0,0,0,0,0,0
15,8299,MICRO,0,0,0,0,0,0,0,0,0
15,4759,MEDIANA,0,0,0,0,0,0,0,0,0
15,4921,MICRO,1,1,0,0,0,0,0,0,0
15,6820,MICRO,1,0,0,1,0,0,0,0,1
15,8510,MICRO,1,0,0,0,0,0,0,0,0
15,3830,PEQUEÑA,0,1,0,0,0,0,0,0,0
15,9321,MICRO,0,0,0,0,0,0,0,0,0
15,4661,MICRO,0,0,0,0,0,0,0,0,0
15,4730,GRANDE,1,1,0,1,0,0,0,0,0
15,4663,GRANDE,0,1,1,1,0,0,0,0,0
15,1079,GRANDE,1,1,0,0,0,1,0,1,0
15,4663,GRANDE,0,0,0,0,0,0,0,0,0
15,9312,GRANDE,1,1,1,1,1,1,0,0,0
15,3211,GRANDE,1,1,1,1,1,1,0,1,0
15,2399,GRANDE,0,1,1,1,0,0,0,0,0
15,6190,MEDIANA,1,1,1,1,0,1,0,1,0
15,1811,GRANDE,0,1,1,0,0,1,0,0,0
15,4390,GRANDE,0,0,0,0,0,0,0,0,0
15,4771,PEQUEÑA,0,1,0,0,0,0,0,0,0
15,7730,GRANDE,1,1,1,0,0,0,0,0,1
15,7020,MICRO,0,0,0,0,0,0,0,0,0
15,9609,MEDIANA,0,0,0,0,0,1,0,0,0
15,311,MICRO,0,0,0,0,0,0,0,1,0
15,4630,GRANDE,1,1,0,0,0,0,0,1,0
15,8620,MEDIANA,0,1,0,0,0,0,0,0,0
15,3830,PEQUEÑA,0,0,0,0,0,0,0,0,1
15,729,MEDIANA,0,0,0,0,0,0,0,0,0
15,7912,PEQUEÑA,0,0,0,0,0,0,0,1,1
15,6629,PEQUEÑA,0,0,1,1,0,0,0,1,0
15,4100,MEDIANA,0,1,1,0,0,0,0,1,1
15,6499,GRANDE,0,1,0,0,0,0,0,0,1
15,4530,PEQUEÑA,0,1,0,1,0,0,0,0,0
15,4652,GRANDE,0,0,0,0,0,0,1,1,0
15,8610,GRANDE,0,1,1,1,1,1,0,1,0
15,4641,MEDIANA,1,1,1,0,0,1,0,0,0
15,729,PEQUEÑA,1,0,0,0,0,0,0,1,0
15,6419,PEQUEÑA,0,0,0,0,0,0,0,0,0
15,4923,GRANDE,1,1,1,1,0,1,0,0,0
15,4923,MEDIANA,0,1,0,0,0,0,0,0,0
15,1020,GRANDE,1,1,1,1,0,0,0,1,0
15,6190,MEDIANA,0,1,0,1,0,0,0,0,0
15,8549,MEDIANA,0,1,1,1,0,0,0,0,0
15,6810,MEDIANA,0,1,0,0,0,0,0,0,0
15,6202,PEQUEÑA,0,1,0,1,0,0,0,0,0
15,8521,MEDIANA,0,1,0,1,0,0,0,0,0
15,5610,PEQUEÑA,0,0,0,1,0,0,0,0,0
15,8521,GRANDE,0,0,1,0,0,0,0,1,0
15,7020,PEQUEÑA,1,1,1,1,0,0,0,1,0
15,8521,GRANDE,1,1,1,0,0,0,0,0,0
15,3290,PEQUEÑA,0,1,0,1,0,0,0,0,1
15,1079,GRANDE,0,1,0,1,0,0,0,1,1
15,5610,MICRO,0,0,0,0,0,0,0,0,0
15,4659,GRANDE,1,0,1,0,0,0,0,1,0
15,8299,MEDIANA,0,0,0,0,0,0,0,0,0
15,8521,GRANDE,0,1,0,1,0,0,0,1,1
15,1312,GRANDE,0,1,0,1,0,0,0,1,0
15,4630,GRANDE,0,1,1,0,0,0,0,1,0
15,2100,GRANDE,1,1,0,1,0,0,0,0,0
15,1410,MICRO,0,0,0,0,0,0,0,0,0
15,1410,MICRO,0,0,0,0,0,0,0,0,0
15,4923,GRANDE,0,0,0,0,0,0,0,0,0
15,1391,PEQUEÑA,0,1,1,0,0,0,1,1,0
15,4730,MEDIANA,0,1,0,0,0,0,0,1,0
15,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
15,4921,MEDIANA,0,0,0,0,0,0,0,1,0
15,4630,GRANDE,0,1,0,1,0,0,0,1,1
15,3092,PEQUEÑA,0,0,0,0,0,0,0,0,0
15,7912,PEQUEÑA,0,1,0,0,0,0,0,0,0
15,4923,MICRO,0,0,0,0,0,0,0,0,0
15,311,PEQUEÑA,0,0,0,0,0,0,0,0,0
15,4530,GRANDE,0,0,0,1,0,0,0,1,1
15,3100,MEDIANA,0,1,0,1,0,0,0,1,0
15,4620,GRANDE,1,1,0,1,0,0,0,0,0
15,4610,GRANDE,0,1,0,0,0,0,0,0,0
15,1410,PEQUEÑA,0,0,0,0,0,0,0,0,0
15,8299,PEQUEÑA,0,1,0,1,0,0,0,0,0
15,1391,MEDIANA,0,1,0,0,0,0,0,0,1
15,8690,MEDIANA,0,0,1,0,1,0,0,0,0
15,1410,GRANDE,1,1,1,1,0,0,0,0,0
15,6190,MICRO,1,1,1,1,0,0,0,1,0
15,8220,GRANDE,0,1,0,0,0,0,0,1,0
15,6810,GRANDE,0,1,0,0,0,0,0,0,0
15,4290,PEQUEÑA,0,0,0,0,0,0,0,0,1
15,5510,PEQUEÑA,0,0,0,0,0,0,0,0,0
15,4923,MICRO,0,0,0,0,0,0,0,0,0
15,2100,MEDIANA,0,0,0,1,0,0,0,0,0
15,5610,GRANDE,0,0,0,1,1,0,0,1,0
15,4771,GRANDE,0,1,0,1,0,0,0,1,0
15,2219,PEQUEÑA,0,1,0,0,0,0,0,0,0
15,4661,GRANDE,0,1,0,1,0,0,0,0,0
15,311,PEQUEÑA,0,0,0,0,0,0,0,0,0
15,1520,PEQUEÑA,0,0,1,0,0,0,0,0,1
15,7020,PEQUEÑA,1,1,0,0,0,0,0,0,0
15,8530,GRANDE,0,1,1,0,1,0,0,1,0
15,2394,GRANDE,0,1,1,1,1,0,0,1,0
15,4663,MEDIANA,0,1,0,0,0,0,0,0,0
15,2310,PEQUEÑA,0,0,0,0,0,0,0,0,0
15,8530,MICRO,1,0,0,0,0,0,0,1,0
15,6202,MICRO,0,0,0,0,0,0,0,0,0
15,7110,GRANDE,0,1,1,1,0,0,0,0,0
15,4923,MEDIANA,1,1,1,1,0,0,0,0,0
15,1079,GRANDE,0,1,0,0,0,0,0,1,0
15,2220,GRANDE,0,1,1,0,0,0,0,1,0
15,2211,GRANDE,1,1,0,1,0,0,0,1,0
15,1520,GRANDE,0,1,0,0,0,0,0,0,0
15,8299,MICRO,1,0,0,0,0,0,0,0,0
15,4730,GRANDE,0,1,0,0,0,0,1,0,0
15,2011,GRANDE,1,1,1,0,0,0,0,1,0
15,2023,PEQUEÑA,0,1,0,0,0,1,0,0,0
15,4100,GRANDE,0,1,0,0,0,0,0,0,0
15,6399,MICRO,0,0,0,0,0,0,0,0,0
15,5610,MICRO,0,0,0,0,0,0,0,0,0
15,8690,GRANDE,1,1,1,1,1,0,0,1,1
15,9609,GRANDE,1,1,1,0,0,0,0,1,0
15,5229,GRANDE,0,1,0,0,0,0,0,1,0
15,4741,MICRO,0,1,0,0,0,0,0,0,0
15,1811,GRANDE,0,1,0,0,0,0,0,1,0
15,7110,MEDIANA,0,1,0,0,0,0,0,0,0
15,5610,MEDIANA,0,1,0,1,1,0,1,0,0
15,8510,GRANDE,1,1,1,0,0,0,0,1,0
15,6190,GRANDE,0,1,1,1,0,0,0,0,0
15,729,GRANDE,0,0,0,0,1,0,0,1,0
15,7810,GRANDE,0,0,1,1,0,0,0,0,0
15,8521,PEQUEÑA,0,0,1,0,0,0,0,0,0
15,9609,PEQUEÑA,0,0,0,0,0,0,0,0,0
15,9312,PEQUEÑA,0,0,1,0,0,0,0,0,0
15,1410,MEDIANA,0,0,0,0,0,0,0,0,0
15,729,GRANDE,0,0,0,0,0,0,0,1,0
15,9609,GRANDE,1,1,1,1,1,1,1,1,0
15,4100,GRANDE,0,0,1,0,0,0,0,0,0
15,4923,PEQUEÑA,1,1,0,0,1,0,0,0,0
15,6810,MEDIANA,1,1,0,0,0,0,0,0,0
15,8299,GRANDE,0,0,0,0,0,0,0,1,0
15,5110,GRANDE,0,1,0,0,0,0,0,0,0
15,8510,PEQUEÑA,1,0,0,1,0,0,0,0,0
15,6419,GRANDE,0,1,1,0,0,0,0,0,0
15,3822,GRANDE,0,1,1,0,0,0,0,0,1
15,6512,MICRO,0,0,0,0,0,0,0,0,0
15,7310,GRANDE,0,1,1,1,0,0,0,1,0
15,4100,GRANDE,1,1,0,0,0,0,0,0,0
15,7310,MICRO,0,0,1,0,1,0,0,0,0
15,6810,GRANDE,0,1,1,0,0,0,0,0,0
15,5510,PEQUEÑA,1,1,0,1,0,0,0,0,0
15,7310,MICRO,0,0,0,0,0,0,0,0,0
15,4773,GRANDE,0,0,0,1,0,0,0,0,0
15,9000,GRANDE,0,0,0,0,0,0,0,0,0
15,729,PEQUEÑA,1,0,0,0,0,0,0,1,1
15,5229,GRANDE,1,1,1,0,0,0,0,0,0
15,4630,GRANDE,0,0,0,0,0,0,0,1,0
15,4690,GRANDE,0,1,0,0,0,0,0,0,0
15,6810,GRANDE,0,0,0,0,0,0,0,1,0
15,9609,PEQUEÑA,0,1,1,0,0,0,0,0,0
15,4690,GRANDE,1,1,1,0,0,0,0,0,0
15,6810,MICRO,0,0,0,0,0,0,0,0,0
15,4782,GRANDE,0,0,1,1,0,0,0,0,1
15,6512,MICRO,1,0,0,1,0,0,0,0,0
15,5610,GRANDE,0,1,1,1,1,1,1,1,0
15,6810,PEQUEÑA,0,0,0,0,0,0,0,0,0
15,5510,GRANDE,0,0,0,0,0,0,0,1,0
15,4100,GRANDE,0,0,0,0,0,0,0,0,0
15,6820,GRANDE,0,1,1,0,0,0,0,0,0
15,5510,GRANDE,0,1,1,0,1,1,0,1,0
15,4100,GRANDE,0,0,0,0,0,0,0,0,0
15,6512,MICRO,0,0,0,0,0,0,0,0,0
15,4100,GRANDE,0,0,0,1,0,0,0,0,0
15,4210,GRANDE,0,0,1,0,0,0,0,1,0
15,4390,GRANDE,0,1,1,0,0,0,0,0,0
15,4652,GRANDE,1,1,1,1,1,1,0,1,1
15,8299,GRANDE,0,0,1,1,0,0,0,1,0
15,7110,MEDIANA,0,1,1,1,0,0,1,1,1
15,9609,GRANDE,1,1,1,1,0,0,0,1,1
15,6499,PEQUEÑA,0,1,1,0,0,0,0,0,1
15,4649,MEDIANA,1,0,0,1,0,0,0,0,0
15,4789,PEQUEÑA,1,0,0,0,0,0,0,0,1
15,9329,MEDIANA,0,1,1,1,0,0,0,1,0
15,4510,GRANDE,0,1,1,0,0,0,0,0,1
15,4923,GRANDE,0,0,0,0,0,0,0,0,0
15,2395,MEDIANA,0,1,0,0,0,0,0,1,0
15,6612,MEDIANA,0,1,0,0,0,0,0,0,0
15,4390,GRANDE,0,0,0,0,0,0,0,0,0
15,7110,MEDIANA,1,0,1,1,0,0,0,0,0
15,8610,GRANDE,0,1,1,1,1,0,0,1,0
15,9609,GRANDE,0,1,1,1,1,1,0,1,0
15,4923,GRANDE,0,0,0,0,0,0,0,0,0
15,4630,GRANDE,0,0,0,0,0,0,0,1,1
15,8549,GRANDE,1,0,0,1,0,0,0,0,0
15,311,PEQUEÑA,0,0,0,1,0,0,0,0,0
15,1410,GRANDE,0,0,1,0,0,0,0,1,0
15,729,GRANDE,1,1,1,1,0,1,1,1,0
15,8610,GRANDE,1,1,1,0,0,0,0,1,0
15,311,PEQUEÑA,0,0,0,0,0,1,0,0,0
15,6202,MEDIANA,1,1,1,1,0,0,0,1,0
15,6499,GRANDE,0,0,1,0,0,0,0,1,1
15,4773,MEDIANA,1,1,1,0,1,0,0,1,0
15,8610,GRANDE,0,1,1,0,0,0,0,1,0
15,311,PEQUEÑA,0,1,0,0,0,0,0,0,0
15,6190,MEDIANA,0,0,0,0,0,0,0,0,0
15,8121,MEDIANA,0,1,1,1,0,0,0,0,0
15,9603,GRANDE,0,0,0,1,0,0,0,1,0
15,4100,MICRO,0,0,0,0,0,0,0,0,0
15,5629,PEQUEÑA,0,0,0,0,0,0,0,0,1
15,5510,GRANDE,0,1,1,1,1,0,1,0,0
15,4100,MEDIANA,0,1,1,1,0,0,1,1,1
15,5510,MEDIANA,0,1,0,0,0,0,1,0,0
15,6920,GRANDE,0,0,1,1,0,0,0,0,0
15,6209,GRANDE,0,1,1,0,0,0,0,1,0
15,8620,MEDIANA,0,0,0,0,0,0,0,0,0
15,5320,GRANDE,1,1,0,0,0,0,0,0,0
15,6419,GRANDE,0,1,1,1,1,1,0,1,0
15,5610,GRANDE,0,1,0,1,1,0,0,1,0
15,7110,GRANDE,0,1,1,0,0,0,0,1,0
15,6499,PEQUEÑA,0,0,0,0,0,0,0,0,0
15,4651,GRANDE,1,1,1,0,0,0,0,0,0
15,7730,MEDIANA,0,0,1,1,0,0,0,0,0
15,7110,GRANDE,0,0,1,0,1,0,0,0,0
15,4773,MICRO,0,0,0,0,0,0,0,0,0
15,6630,GRANDE,0,1,1,1,0,0,0,1,0
15,3510,GRANDE,0,1,1,0,0,0,0,1,0
15,4730,GRANDE,0,0,1,0,1,0,0,0,0
15,4772,GRANDE,0,1,1,1,0,0,0,0,0
15,5110,GRANDE,0,1,1,0,1,1,0,0,0
15,4923,GRANDE,1,0,0,0,0,0,0,1,1
15,8690,PEQUEÑA,0,0,0,0,0,0,0,0,0
15,5229,GRANDE,0,1,1,1,0,0,0,0,0
15,910,GRANDE,1,1,1,1,1,1,0,1,0
15,6619,MICRO,0,1,0,1,0,0,0,0,0
15,4610,MEDIANA,0,0,0,0,0,0,0,0,0
15,2023,GRANDE,0,1,1,0,0,0,0,1,0
15,6530,GRANDE,0,1,1,1,0,0,0,0,0
15,311,MEDIANA,0,0,0,0,0,0,1,1,0
15,311,PEQUEÑA,0,0,0,0,0,1,1,1,0
15,311,GRANDE,0,1,1,1,0,1,1,1,0
15,4510,GRANDE,0,1,1,1,0,0,0,1,0
15,8299,GRANDE,0,1,0,0,0,0,0,0,0
15,6209,PEQUEÑA,0,0,0,0,1,1,0,0,1
15,4661,GRANDE,0,1,0,0,1,0,0,0,0
15,2610,GRANDE,1,0,0,0,0,0,0,0,0
15,5610,GRANDE,0,0,0,0,0,0,0,0,0
15,1073,GRANDE,1,1,1,1,1,1,1,1,1
15,9609,MEDIANA,0,1,1,1,0,0,0,0,0
15,7210,MEDIANA,0,0,1,0,0,0,0,0,0
15,2396,GRANDE,0,0,0,0,0,0,0,0,0
15,5610,MEDIANA,0,1,0,0,0,0,0,0,0
15,6810,MEDIANA,0,0,0,0,0,0,0,0,0
15,6820,GRANDE,1,1,1,0,0,0,1,0,0
15,6810,PEQUEÑA,0,0,0,1,0,0,0,0,0
15,5110,GRANDE,0,1,1,0,1,0,0,0,0
15,4100,GRANDE,0,0,0,0,0,0,0,1,0
15,6810,PEQUEÑA,0,1,0,1,0,0,0,0,1
15,6810,GRANDE,0,1,1,1,0,0,1,1,0
15,8530,PEQUEÑA,1,1,1,1,0,0,0,0,0
15,4100,MEDIANA,0,0,0,0,0,0,0,0,0
15,8299,GRANDE,0,1,1,0,0,0,0,0,0
15,7110,GRANDE,0,1,1,0,0,0,0,0,0
15,4651,GRANDE,0,1,1,0,0,1,0,1,0
15,9200,GRANDE,1,1,1,1,1,1,1,1,0
15,6209,GRANDE,0,1,0,0,0,0,0,0,0
15,3600,GRANDE,0,0,0,0,0,0,0,1,0
15,4100,MEDIANA,0,0,1,0,0,0,0,1,1
15,6499,MICRO,0,1,1,1,1,1,0,0,0
15,7310,MEDIANA,0,1,1,1,0,0,0,0,0
15,5229,GRANDE,0,1,1,0,1,0,0,1,0
15,910,GRANDE,0,1,1,0,0,0,0,0,0
15,8620,PEQUEÑA,0,1,0,1,0,1,0,1,0
15,9200,GRANDE,0,1,1,1,1,0,0,0,0
15,8530,MEDIANA,0,1,1,0,0,0,0,0,0
15,8299,GRANDE,1,1,1,1,0,0,0,1,0
15,4659,GRANDE,0,0,0,0,0,0,0,0,0
15,5510,GRANDE,1,1,1,1,0,0,0,1,0
15,2029,GRANDE,0,1,1,0,1,1,1,1,0
15,4652,GRANDE,0,0,0,0,0,0,0,0,0
15,729,PEQUEÑA,1,0,0,0,0,0,0,0,0
15,4730,PEQUEÑA,0,0,0,0,0,0,0,0,1
15,6202,GRANDE,1,1,1,1,0,0,0,0,0
15,8690,GRANDE,0,0,0,0,0,0,0,0,0
15,4921,MEDIANA,0,0,0,0,0,0,0,0,0
15,4390,GRANDE,0,0,0,0,0,0,0,0,0
15,6630,GRANDE,1,1,1,0,0,0,0,0,0
15,4649,GRANDE,0,0,0,0,0,0,0,0,1
15,6611,GRANDE,0,1,1,1,1,0,1,1,0
15,6629,PEQUEÑA,0,1,0,0,0,0,0,0,1
15,6810,MEDIANA,0,1,1,1,1,1,0,1,0
15,4100,GRANDE,1,1,1,1,0,0,0,1,0
15,4210,GRANDE,0,0,0,0,0,0,0,0,0
15,4100,PEQUEÑA,0,0,0,0,0,0,0,0,0
15,4100,GRANDE,0,0,0,0,0,0,0,1,0
15,7110,GRANDE,0,0,0,0,0,0,0,0,0
15,7110,GRANDE,0,1,1,0,0,0,0,0,0
15,4210,GRANDE,0,1,0,0,0,0,0,0,0
15,6910,GRANDE,1,1,1,1,1,0,0,1,0
15,4312,GRANDE,0,0,1,0,0,0,0,0,0
15,4100,MEDIANA,0,0,0,0,0,0,0,0,0
15,6209,GRANDE,0,1,1,0,0,0,0,0,0
15,5610,MEDIANA,0,0,0,0,0,0,0,0,0
15,5012,MEDIANA,0,1,0,1,0,0,0,0,0
15,6190,GRANDE,0,1,1,1,0,1,0,0,0
15,1410,GRANDE,0,1,0,0,0,0,0,1,0
15,2023,GRANDE,1,1,1,0,0,0,0,1,0
15,6202,MICRO,0,0,0,0,0,0,0,0,0
15,4663,GRANDE,0,0,0,0,0,0,0,0,0
15,810,GRANDE,0,1,0,1,0,0,1,1,0
15,1410,PEQUEÑA,0,0,0,0,0,0,0,0,1
15,3830,MICRO,0,0,0,0,0,0,0,0,0
15,4661,MEDIANA,0,1,0,0,0,0,0,0,1
15,3830,PEQUEÑA,0,1,0,0,0,0,0,0,0
15,9601,MEDIANA,0,1,0,0,0,0,0,1,0
15,4630,GRANDE,0,1,0,0,0,0,0,0,0
15,1311,MEDIANA,0,1,0,0,0,0,0,0,1
15,4663,GRANDE,0,1,0,1,0,0,0,0,0
15,3510,GRANDE,0,0,0,0,0,0,0,0,0
15,3510,GRANDE,1,1,1,1,1,1,0,1,0
15,3510,MICRO,0,0,0,0,0,0,0,0,0
15,4690,GRANDE,0,0,0,0,0,0,0,0,0
15,4773,MICRO,1,0,0,0,0,0,0,1,1
15,4630,MEDIANA,0,1,0,0,0,0,0,0,0
15,4290,MICRO,0,0,1,0,0,0,0,0,0
15,4329,GRANDE,1,1,1,0,1,1,0,0,1
15,4789,PEQUEÑA,0,1,0,0,0,0,0,0,0
15,9319,PEQUEÑA,0,0,0,0,0,0,0,0,0
15,7310,MICRO,0,1,0,0,0,0,0,0,0
15,2100,GRANDE,0,1,0,0,0,0,0,1,0
15,4620,MEDIANA,1,1,0,0,1,0,0,0,0
15,6190,PEQUEÑA,0,1,0,0,0,0,0,0,1
15,4923,PEQUEÑA,0,0,0,0,0,1,1,1,0
15,4100,MICRO,0,1,0,0,0,0,0,0,0
15,311,PEQUEÑA,0,0,0,0,0,0,0,1,1
15,8521,GRANDE,0,1,1,1,0,0,0,1,0
15,5610,MICRO,0,1,0,0,0,0,0,0,0
15,8690,PEQUEÑA,0,1,0,0,0,0,0,0,0
15,311,PEQUEÑA,0,0,0,0,0,0,0,1,0
15,4100,GRANDE,0,1,0,1,1,0,0,0,0
15,4620,PEQUEÑA,1,0,0,0,0,0,0,0,1
15,1020,GRANDE,0,1,1,1,0,0,0,1,0
15,1811,MEDIANA,0,1,1,1,0,0,0,1,0
15,4690,GRANDE,0,0,0,0,0,0,0,0,0
15,5120,GRANDE,0,1,0,0,0,1,0,0,0
15,2211,GRANDE,1,1,1,0,0,0,0,1,0
15,3100,MICRO,0,0,1,0,0,0,0,0,0
15,4100,PEQUEÑA,0,0,0,0,0,0,0,0,0
15,2100,GRANDE,0,1,0,0,0,0,0,0,0
15,2824,MICRO,1,0,0,0,0,0,0,0,0
15,4661,GRANDE,0,0,0,0,0,0,0,1,0
15,4630,GRANDE,0,1,1,1,0,0,0,1,1
15,6810,MEDIANA,0,1,0,0,0,0,0,1,0
15,6920,MEDIANA,1,1,1,1,0,0,0,1,0
15,9319,MEDIANA,0,1,1,0,0,0,0,0,0
15,729,GRANDE,1,1,1,1,1,0,0,1,0
15,6810,MICRO,0,0,0,0,0,0,0,0,0
15,4510,PEQUEÑA,0,1,1,1,0,0,0,0,0
15,4390,GRANDE,0,1,1,1,0,0,0,0,0
15,8530,GRANDE,0,1,1,0,0,0,0,1,0
15,7110,GRANDE,0,1,0,0,0,0,0,0,0
15,6190,GRANDE,0,0,1,0,0,0,0,0,0
15,6810,MEDIANA,0,0,0,1,0,0,0,0,0
15,6820,MEDIANA,0,1,0,0,0,0,0,0,0
15,6209,GRANDE,0,0,1,1,0,0,0,1,0
15,4923,GRANDE,0,1,0,0,0,0,0,0,1
15,8010,GRANDE,0,1,0,1,0,0,0,0,0
15,311,PEQUEÑA,0,1,0,0,0,0,0,0,0
15,6810,GRANDE,0,1,1,1,0,0,0,0,0
15,4100,MICRO,1,1,1,0,0,0,0,1,0
15,5610,PEQUEÑA,0,0,0,0,0,0,0,0,0
15,7730,PEQUEÑA,0,1,0,1,1,1,0,0,1
